I3SER1	I3SER1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	263
I3SWV3	I3SWV3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	261
I3S1A7	I3S1A7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	126
I3S7T1	I3S7T1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	444
I3SBE1	I3SBE1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	93
I3SDF0	I3SDF0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	58
I3SGX0	I3SGX0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	366
I3SL73	I3SL73_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	377
I3SPI8	I3SPI8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	167
I3SVB7	I3SVB7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	191
I3SYN6	I3SYN6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	399
I3T3R6	I3T3R6_LOTJA	unreviewed	CASP-like protein		Lotus japonicus (Lotus corniculatus var. japonicus)	207
I3T963	I3T963_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	34
B0BLA0	B0BLA0_LOTJA	unreviewed	Nascent polypeptide-associated complex subunit beta	CM0216.550.nc	Lotus japonicus (Lotus corniculatus var. japonicus)	164
I3S158	I3S158_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	120
I3S7F0	I3S7F0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	235
I3S9S7	I3S9S7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	38
I3SB96	I3SB96_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	267
I3SDC1	I3SDC1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	132
I3SHT5	I3SHT5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	136
I3SNK4	I3SNK4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	158
I3SPH4	I3SPH4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	48
I3SQC1	I3SQC1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	174
I3SWG1	I3SWG1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	158
I3T277	I3T277_LOTJA	unreviewed	Sulfotransferase (EC 2.8.2.-)		Lotus japonicus (Lotus corniculatus var. japonicus)	285
I3T8V9	I3T8V9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	68
D3GBU6	D3GBU6_LOTJA	unreviewed	Auxin response factor	ARF3a	Lotus japonicus (Lotus corniculatus var. japonicus)	679
D2KTV5	D2KTV5_LOTJA	unreviewed	Glycosyltransferase (EC 2.4.1.-)	IS10a	Lotus japonicus (Lotus corniculatus var. japonicus)	491
I3S0R7	I3S0R7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	224
I3S393	I3S393_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	40
I3S3E9	I3S3E9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	41
I3S5G3	I3S5G3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	61
I3S741	I3S741_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	117
I3S7S5	I3S7S5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	180
I3S991	I3S991_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	344
I3S249	I3S249_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	154
I3SRC2	I3SRC2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	153
I3SUE3	I3SUE3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	56
I3SX05	I3SX05_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	53
I3T0P2	I3T0P2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	49
I3T206	I3T206_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	218
I3T7R1	I3T7R1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	110
I3SAC9	I3SAC9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	223
I3SCS0	I3SCS0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	50
I3SH91	I3SH91_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	77
I3SJP6	I3SJP6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	172
I3SKM2	I3SKM2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	197
I3SLJ3	I3SLJ3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	60
I3SM58	I3SM58_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	356
Q84PP3	Q84PP3_LOTJA	unreviewed	Transcription factor MYB103	MYB103	Lotus japonicus (Lotus corniculatus var. japonicus)	307
I3S1L3	I3S1L3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	29
I3S802	I3S802_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	351
I3S9L6	I3S9L6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	108
I3SFS7	I3SFS7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	116
I3SHP4	I3SHP4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	215
I3SJQ0	I3SJQ0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	350
I3SQJ5	I3SQJ5_LOTJA	unreviewed	Eukaryotic translation initiation factor 3 subunit K (eIF3k) (eIF-3 p25)		Lotus japonicus (Lotus corniculatus var. japonicus)	229
I3SXZ9	I3SXZ9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	150
I3T100	I3T100_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	94
I3SZQ7	I3SZQ7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	97
I3S2H3	I3S2H3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	113
I3S1P0	I3S1P0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	207
I3SC00	I3SC00_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	253
I3SLM9	I3SLM9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	174
I3T9I1	I3T9I1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	237
I3S133	I3S133_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	157
I3S562	I3S562_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	148
I3S653	I3S653_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	426
I3SAR6	I3SAR6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	124
I3SDI4	I3SDI4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	217
I3SI22	I3SI22_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	208
I3SLB1	I3SLB1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	123
I3SMH5	I3SMH5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	77
I3SP08	I3SP08_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	207
I3SS55	I3SS55_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	96
I3T0X3	I3T0X3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	223
I3S717	I3S717_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	240
I3SDV3	I3SDV3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	80
I3SKC3	I3SKC3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	77
I3SZC6	I3SZC6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	173
I3T829	I3T829_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	156
I3T9A1	I3T9A1_LOTJA	unreviewed	Ribosomal protein		Lotus japonicus (Lotus corniculatus var. japonicus)	183
I3S143	I3S143_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	86
I3S588	I3S588_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	36
I3S7M9	I3S7M9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	85
I3S961	I3S961_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	236
I3SD16	I3SD16_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	189
I3SQY1	I3SQY1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	107
I3SVY7	I3SVY7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	258
I3T268	I3T268_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	160
I3T9M2	I3T9M2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	70
A1DR75	A1DR75_LOTJA	unreviewed	Truncated nodulation signaling pathway 1 protein	nsp1	Lotus japonicus (Lotus corniculatus var. japonicus)	519
I3SAG4	I3SAG4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	225
I3SC33	I3SC33_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	193
I3SD12	I3SD12_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	190
I3SHX7	I3SHX7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	243
I3SKH3	I3SKH3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	73
I3SMB6	I3SMB6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	191
I3SNP4	I3SNP4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	273
I3SU65	I3SU65_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	243
I3SYE5	I3SYE5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	115
I3SZ40	I3SZ40_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	271
I3T967	I3T967_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	164
I3RZ76	I3RZ76_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	103
I3S1K7	I3S1K7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	184
I3S6N7	I3S6N7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	343
I3S9E0	I3S9E0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	292
I3SCP2	I3SCP2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	206
I3SG89	I3SG89_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	171
I3SHZ9	I3SHZ9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	312
I3SNX4	I3SNX4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	52
I3SQL5	I3SQL5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	196
I3SV75	I3SV75_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	38
I3SXU3	I3SXU3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	151
I3T149	I3T149_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	183
I3T4V0	I3T4V0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	89
I3T6K8	I3T6K8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	200
I3T8L2	I3T8L2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	166
I3T949	I3T949_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	109
I3S009	I3S009_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	289
I3S530	I3S530_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	377
I3S9Q9	I3S9Q9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	183
I3SBQ3	I3SBQ3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	243
I3SJ28	I3SJ28_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	38
I3SL52	I3SL52_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	87
I3SM39	I3SM39_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	216
I3STQ8	I3STQ8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	155
I3TAH5	I3TAH5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	34
I3T6D2	I3T6D2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	87
I3SS70	I3SS70_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	113
I3T9T4	I3T9T4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	269
U3TKD5	U3TKD5_LOTJA	unreviewed	ABCG transporter	LjSTR	Lotus japonicus (Lotus corniculatus var. japonicus)	815
I3SBS3	I3SBS3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	128
I3SV84	I3SV84_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	78
I3SY68	I3SY68_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	333
I3SJZ6	I3SJZ6_LOTJA	unreviewed	Xyloglucan endotransglucosylase/hydrolase (EC 2.4.1.207)		Lotus japonicus (Lotus corniculatus var. japonicus)	304
I3S0K6	I3S0K6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	265
I3S9K9	I3S9K9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	173
I3TAT5	I3TAT5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	311
I3SB82	I3SB82_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	287
I3SX42	I3SX42_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	74
A0S044	A0S044_LOTJA	unreviewed	Ubiquitin		Lotus japonicus (Lotus corniculatus var. japonicus)	381
I3SLN1	I3SLN1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	525
I3SKR0	I3SKR0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	413
I3SM92	I3SM92_LOTJA	unreviewed	Pectinesterase (EC 3.1.1.11)		Lotus japonicus (Lotus corniculatus var. japonicus)	381
Q8VWV3	Q8VWV3_LOTJA	unreviewed	Glutamine synthetase (EC 6.3.1.2)		Lotus japonicus (Lotus corniculatus var. japonicus)	430
Q40218	Q40218_LOTJA	unreviewed	RAB8D	rab8D	Lotus japonicus (Lotus corniculatus var. japonicus)	214
I3SQN8	I3SQN8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	114
I3SLG6	I3SLG6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	636
Q84PE2	Q84PE2_LOTJA	unreviewed	Terpene cyclase/mutase family member (EC 5.4.99.-) (Fragment)	AMY1	Lotus japonicus (Lotus corniculatus var. japonicus)	750
I3S1U1	I3S1U1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	447
I3SKF0	I3SKF0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	301
I3S1J1	I3S1J1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	243
I3S632	I3S632_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	185
I3SWH0	I3SWH0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	98
I3S3W2	I3S3W2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	187
I3T594	I3T594_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	237
I3T7J4	I3T7J4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	202
I3TAB8	I3TAB8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	350
I3T6R0	I3T6R0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	202
I3SXS5	I3SXS5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	210
I3SAC8	I3SAC8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	363
I3S6A0	I3S6A0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	121
A0A0H4LWA1	A0A0H4LWA1_LOTJA	unreviewed	Associated molecule with the SH3 domain of STAM 1	AMSH1	Lotus japonicus (Lotus corniculatus var. japonicus)	517
I3SPM8	I3SPM8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	283
I3SZG4	I3SZG4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	307
I3SAD2	I3SAD2_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	118
I3SY04	I3SY04_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	255
I3SJW8	I3SJW8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	148
I3SR51	I3SR51_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	206
I3S9Z3	I3S9Z3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	325
I3S9N4	I3S9N4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	261
I3SCL7	I3SCL7_LOTJA	unreviewed	Cysteine proteinase inhibitor		Lotus japonicus (Lotus corniculatus var. japonicus)	233
I3S3Z9	I3S3Z9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	185
I3SWZ4	I3SWZ4_LOTJA	unreviewed	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)		Lotus japonicus (Lotus corniculatus var. japonicus)	204
I3SBX7	I3SBX7_LOTJA	unreviewed	Cysteine proteinase inhibitor		Lotus japonicus (Lotus corniculatus var. japonicus)	114
I3SBG8	I3SBG8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	433
I3S7B2	I3S7B2_LOTJA	unreviewed	Cysteine proteinase inhibitor		Lotus japonicus (Lotus corniculatus var. japonicus)	122
I3S998	I3S998_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	107
I3T8A8	I3T8A8_LOTJA	unreviewed	Acyl-[acyl-carrier-protein] desaturase (EC 1.14.19.-)		Lotus japonicus (Lotus corniculatus var. japonicus)	262
I3S4Z1	I3S4Z1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	239
I3SIW7	I3SIW7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	263
I3T8S5	I3T8S5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	218
Q40216	Q40216_LOTJA	unreviewed	RAB8B (Fragment)	rab8B	Lotus japonicus (Lotus corniculatus var. japonicus)	187
I3SI52	I3SI52_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	276
I3T3C9	I3T3C9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	213
I3S5P1	I3S5P1_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	134
I3T9R4	I3T9R4_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	223
I3S1H3	I3S1H3_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	183
I3SN79	I3SN79_LOTJA	unreviewed	Cysteine proteinase inhibitor		Lotus japonicus (Lotus corniculatus var. japonicus)	237
I3T688	I3T688_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	119
I3SL15	I3SL15_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	206
I3S9U7	I3S9U7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	150
I3SFP5	I3SFP5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	186
I3SUT5	I3SUT5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	252
I3SXC8	I3SXC8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	156
I3T7G5	I3T7G5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	201
I3SHH9	I3SHH9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	290
I3SBJ9	I3SBJ9_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	224
I3S492	I3S492_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	257
I3S9T7	I3S9T7_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	179
I3SMY8	I3SMY8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	186
I3RZK5	I3RZK5_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	178
I3S9A5	I3S9A5_LOTJA	unreviewed	Pectate lyase (EC 4.2.2.2)		Lotus japonicus (Lotus corniculatus var. japonicus)	138
I3S8N7	I3S8N7_LOTJA	unreviewed	Xyloglucan endotransglucosylase/hydrolase (EC 2.4.1.207)		Lotus japonicus (Lotus corniculatus var. japonicus)	291
I3SL28	I3SL28_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	157
I3SIC8	I3SIC8_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	84
I3S473	I3S473_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	140
I3S456	I3S456_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	467
I3T106	I3T106_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	118
I3T3H0	I3T3H0_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	231
I3S077	I3S077_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	325
I3SBH0	I3SBH0_LOTJA	unreviewed	Histone H2A		Lotus japonicus (Lotus corniculatus var. japonicus)	134
I3STD3	I3STD3_LOTJA	unreviewed	Chalcone-flavonone isomerase family protein		Lotus japonicus (Lotus corniculatus var. japonicus)	217
I3T1X6	I3T1X6_LOTJA	unreviewed	Uncharacterized protein		Lotus japonicus (Lotus corniculatus var. japonicus)	118
