"I3T459"	"I3T459"	""
"I3S3Q3"	"I3S3Q3"	""
"I3ST56"	"I3ST56"	""
"I3T094"	"I3T094"	""
"I3T0S6"	"I3T0S6"	""
"I3T705"	"I3T705"	""
"I3T9H4"	"I3T9H4"	""
"I3S5G4"	"I3S5G4"	""
"I3S6H6"	"I3S6H6"	""
"I3SD59"	"I3SD59"	""
"I3SEY4"	"I3SEY4"	""
"I3SGH7"	"I3SGH7"	""
"I3SIS0"	"I3SIS0"	""
"I3SKF4"	"I3SKF4"	""
"I3SR50"	"I3SR50"	""
"I3SRR6"	"I3SRR6"	""
"I3SSF4"	"I3SSF4"	""
"I3SST8"	"I3SST8"	""
"I3SVG7"	"I3SVG7"	""
"I3SW73"	"I3SW73"	"Glutathione peroxidase"
"I3SZC0"	"I3SZC0"	""
"I3T0K5"	"I3T0K5"	""
"I3T763"	"I3T763"	""
"I3T893"	"I3T893"	""
"I3TAK3"	"I3TAK3"	""
"B5U8K4"	"LCP2"	"Convicilin storage protein 2"
"I3RZ66"	"I3RZ66"	""
"I3S338"	"I3S338"	""
"I3S8Y9"	"I3S8Y9"	""
"I3S9U8"	"I3S9U8"	""
"I3SAM7"	"I3SAM7"	""
"I3SEM6"	"I3SEM6"	""
"I3SEY0"	"I3SEY0"	"Protein yippee-like"
"I3SJ85"	"I3SJ85"	""
"I3T1U5"	"I3T1U5"	""
"I3S8Z0"	"I3S8Z0"	""
"I3SEP5"	"I3SEP5"	""
"I3SIL1"	"I3SIL1"	""
"I3SIR9"	"I3SIR9"	""
"I3SLN9"	"I3SLN9"	""
"I3SNG4"	"I3SNG4"	""
"I3SW76"	"I3SW76"	""
"I3SYF1"	"I3SYF1"	""
"I3T5V5"	"I3T5V5"	""
"I3TA46"	"I3TA46"	""
"I3T9U2"	"I3T9U2"	""
"I3S3P5"	"I3S3P5"	""
"I3SAY3"	"I3SAY3"	""
"I3SFL2"	"I3SFL2"	""
"I3SLD2"	"I3SLD2"	""
"I3SUY0"	"I3SUY0"	""
"I3SZQ0"	"I3SZQ0"	""
"I3T250"	"I3T250"	""
"I3T6I5"	"I3T6I5"	""
"I3T8J2"	"I3T8J2"	""
"I3S0D2"	"I3S0D2"	""
"I3SHL9"	"I3SHL9"	""
"I3SMF4"	"I3SMF4"	""
"I3S0G2"	"I3S0G2"	""
"I3S479"	"I3S479"	""
"I3S549"	"I3S549"	""
"I3SA48"	"I3SA48"	""
"I3SY33"	"I3SY33"	""
"I3SYM5"	"I3SYM5"	""
"I3S8S8"	"I3S8S8"	""
"I3S9Q5"	"I3S9Q5"	""
"I3SF83"	"I3SF83"	""
"I3SH55"	"I3SH55"	""
"I3ST78"	"I3ST78"	"PHD finger protein ING"
"I3SXI3"	"I3SXI3"	""
"I3T824"	"I3T824"	""
"I3S1V0"	"I3S1V0"	""
"I3S411"	"I3S411"	""
"I3S475"	"I3S475"	""
"I3S5X8"	"I3S5X8"	""
"I3SC66"	"I3SC66"	""
"I3SHM6"	"I3SHM6"	""
"I3S3U8"	"I3S3U8"	""
"I3SFS6"	"I3SFS6"	""
"I3T1Z1"	"I3T1Z1"	""
"I3S2E3"	"I3S2E3"	""
"I3S4C3"	"I3S4C3"	""
"I3SAY6"	"I3SAY6"	""
"I3SF21"	"I3SF21"	""
"I3SI85"	"I3SI85"	""
"I3SJ78"	"I3SJ78"	""
"I3SUC1"	"I3SUC1"	""
"I3SYD8"	"I3SYD8"	""
"I3T0U2"	"I3T0U2"	""
"I3T4A8"	"I3T4A8"	""
"Q8L6L2"	"NORK"	"Nodulation receptor kinase "
"I3S2E2"	"I3S2E2"	""
"I3S2Q2"	"I3S2Q2"	""
"I3S688"	"I3S688"	""
"I3S9E9"	"I3S9E9"	"60S ribosomal protein L6"
"I3SBK4"	"I3SBK4"	""
"I3SD40"	"I3SD40"	""
"I3SHE7"	"I3SHE7"	""
"I3SKP4"	"I3SKP4"	""
"I3SMC6"	"I3SMC6"	""
"I3SSM2"	"I3SSM2"	""
"I3STN8"	"I3STN8"	""
"I3SVP4"	"I3SVP4"	""
"I3SXG2"	"I3SXG2"	""
"B3IX32"	"LJERF2"	"Transcription factor AP2-EREBP"
"I3RZY0"	"I3RZY0"	""
"I3SCN2"	"I3SCN2"	""
"I3SJP9"	"I3SJP9"	""
"I3SQ34"	"I3SQ34"	""
"I3T2I7"	"I3T2I7"	""
"I3T5G2"	"I3T5G2"	""
"I3T6R9"	"I3T6R9"	""
"I3S092"	"I3S092"	"Carbonic anhydrase "
"I3S8L2"	"I3S8L2"	""
"I3SXM0"	"I3SXM0"	""
"B0BLJ7"	"CM0545.530.NC"	"CM0545.530.nc protein "
"I3S0K5"	"I3S0K5"	""
"I3T5Y2"	"I3T5Y2"	""
"I3TAG8"	"I3TAG8"	""
"I3RZK1"	"I3RZK1"	""
"I3S1L2"	"I3S1L2"	""
"I3S769"	"I3S769"	""
"I3SA05"	"I3SA05"	""
"I3SCK9"	"I3SCK9"	""
"I3SKG9"	"I3SKG9"	""
"I3SMC3"	"I3SMC3"	"Peroxidase "
"I3SVA5"	"I3SVA5"	""
"I3SXL6"	"I3SXL6"	""
"I3SZ13"	"I3SZ13"	""
"I3S0B9"	"I3S0B9"	""
"I3S1M0"	"I3S1M0"	""
"I3S7U2"	"I3S7U2"	""
"I3SCE4"	"I3SCE4"	""
"I3SEJ5"	"I3SEJ5"	""
"I3SH28"	"I3SH28"	""
"I3SL24"	"I3SL24"	""
"I3SN01"	"I3SN01"	""
"I3SZG1"	"I3SZG1"	""
"I3T1G9"	"I3T1G9"	"Acyl carrier protein"
"I3S594"	"I3S594"	""
"I3S6V4"	"I3S6V4"	""
"I3SDM7"	"I3SDM7"	""
"I3SGF3"	"I3SGF3"	""
"I3SMY5"	"I3SMY5"	"Nascent polypeptide-associated complex subunit beta"
"I3SR41"	"I3SR41"	""
"I3SRH0"	"I3SRH0"	""
"I3T257"	"I3T257"	""
"I3T446"	"I3T446"	""
"I3T5V9"	"I3T5V9"	""
"I3S5F0"	"I3S5F0"	""
"I3SD51"	"I3SD51"	""
"I3SJL6"	"I3SJL6"	""
"I3SKY3"	"I3SKY3"	""
"I3SSI3"	"I3SSI3"	""
"I3SUL8"	"I3SUL8"	""
"I3SZ35"	"I3SZ35"	""
"I3T3X9"	"I3T3X9"	""
"I3T785"	"I3T785"	""
"A3QVR9"	"HK1A"	"Histidine kinase 1A"
"I3SAH5"	"I3SAH5"	""
"I3SBP6"	"I3SBP6"	""
"I3SL09"	"I3SL09"	""
"I3SL63"	"I3SL63"	""
"I3SPS5"	"I3SPS5"	""
"I3SR59"	"I3SR59"	""
"I3SRF7"	"I3SRF7"	""
"I3SVB5"	"I3SVB5"	""
"I3SX02"	"I3SX02"	""
"I3T1E3"	"I3T1E3"	""
"I3T4E7"	"I3T4E7"	""
"I3T689"	"I3T689"	""
"I3T977"	"I3T977"	""
"I3S1Z3"	"I3S1Z3"	""
"I3S7V8"	"I3S7V8"	"Eukaryotic translation initiation factor 3 subunit J "
"I3SG74"	"I3SG74"	""
"I3SL03"	"I3SL03"	""
"I3SN41"	"I3SN41"	""
"I3STK3"	"I3STK3"	""
"I3SY28"	"I3SY28"	""
"I3T1C0"	"I3T1C0"	""
"I3T256"	"I3T256"	"ATP-dependent Clp protease proteolytic subunit"
"I3S362"	"I3S362"	""
"I3SPX3"	"I3SPX3"	""
"I3SXK8"	"I3SXK8"	""
"I3T4Y4"	"I3T4Y4"	""
"I3T9N0"	"I3T9N0"	""
"I3TAG4"	"I3TAG4"	""
"I3S3Z5"	"I3S3Z5"	""
"I3S8Q7"	"I3S8Q7"	""
"I3STR0"	"I3STR0"	""
"I3SV33"	"I3SV33"	""
"I3SWI0"	"I3SWI0"	""
"I3T001"	"I3T001"	""
"I3T0W5"	"I3T0W5"	""
"I3T1B5"	"I3T1B5"	""
"I3T9R0"	"I3T9R0"	""
"Q3C0H9"	"Q3C0H9"	"Putative uncharacterized protein"
"I3S485"	"I3S485"	""
"I3S619"	"I3S619"	""
"I3SAG1"	"I3SAG1"	""
"I3SJU9"	"I3SJU9"	""
"I3SKA2"	"I3SKA2"	""
"I3SMA9"	"I3SMA9"	""
"I3SMI3"	"I3SMI3"	""
"I3T128"	"I3T128"	""
"I3T639"	"I3T639"	"Actin-related protein 2/3 complex subunit 5"
"I3T6Y1"	"I3T6Y1"	""
"I3T782"	"I3T782"	""
"I3T9H8"	"I3T9H8"	""
"B1N6V8"	"G3PDH"	"Glyceraldehyde 3-phosphate dehydrogenase "
"I3RZW2"	"I3RZW2"	""
"I3S128"	"I3S128"	""
"I3S3H9"	"I3S3H9"	""
"I3S5F7"	"I3S5F7"	""
"I3SCM2"	"I3SCM2"	""
"I3SDV1"	"I3SDV1"	""
"I3SI98"	"I3SI98"	""
"I3SJ01"	"I3SJ01"	""
"I3SJL4"	"I3SJL4"	""
"I3STL5"	"I3STL5"	""
"I3SWY3"	"I3SWY3"	""
"I3SZ97"	"I3SZ97"	""
"I3T3Y5"	"I3T3Y5"	""
"I3T8B6"	"I3T8B6"	""
"I3S773"	"I3S773"	""
"I3T1U7"	"I3T1U7"	""
"I3SX81"	"I3SX81"	""
"I3S600"	"I3S600"	""
"I3S977"	"I3S977"	""
"I3SAS7"	"I3SAS7"	""
"I3SH34"	"I3SH34"	"tRNA "
"I3SJ45"	"I3SJ45"	""
"I3SSG9"	"I3SSG9"	""
"I3T4C6"	"I3T4C6"	""
"I3RZ63"	"I3RZ63"	"Proteasome subunit alpha type "
"I3S5V0"	"I3S5V0"	""
"I3SDN0"	"I3SDN0"	""
"I3SFL5"	"I3SFL5"	""
"I3SIP0"	"I3SIP0"	""
"I3SJM6"	"I3SJM6"	""
"I3SR34"	"I3SR34"	""
"I3SWH6"	"I3SWH6"	""
"I3T1W6"	"I3T1W6"	""
"I3T2B5"	"I3T2B5"	""
"I3T2Y6"	"I3T2Y6"	""
"I3T4Z7"	"I3T4Z7"	""
"I3T6J5"	"I3T6J5"	""
"I3S0J2"	"I3S0J2"	""
"I3S6D1"	"I3S6D1"	""
"I3S8V7"	"I3S8V7"	""
"I3SEZ5"	"I3SEZ5"	""
"I3SIU2"	"I3SIU2"	""
"I3SKD2"	"I3SKD2"	""
"I3SLE7"	"I3SLE7"	""
"I3SP68"	"I3SP68"	""
"I3SUR0"	"I3SUR0"	""
"I3SWU1"	"I3SWU1"	""
"I3SZ48"	"I3SZ48"	""
"I3T050"	"I3T050"	""
"I3T3N8"	"I3T3N8"	""
"I3T4J1"	"I3T4J1"	""
"I3T614"	"I3T614"	""
"I3T7K3"	"I3T7K3"	""
"G9JLT5"	"RPS4_LOJAMP018"	"Ribosomal protein S4"
"I3S843"	"I3S843"	""
"I3S892"	"I3S892"	""
"I3SA81"	"I3SA81"	"E3 ubiquitin-protein ligase "
"I3SH76"	"I3SH76"	""
"I3SIX1"	"I3SIX1"	""
"I3SPT9"	"I3SPT9"	"Isocitrate dehydrogenase [NAD] subunit, mitochondrial "
"I3SZY6"	"I3SZY6"	""
"I3T4H0"	"I3T4H0"	""
"I3TAK4"	"I3TAK4"	""
"H9BVM7"	"NPL"	"Pectate lyase "
"C0JP26"	"C0JP26"	"Putative basic helix-loop-helix protein BHLH8"
"I3S026"	"I3S026"	"Nucleoside diphosphate kinase "
"I3SPR9"	"I3SPR9"	""
"I3SRJ3"	"I3SRJ3"	""
"I3T4P8"	"I3T4P8"	""
"I3T7Q6"	"I3T7Q6"	""
"I3S011"	"I3S011"	""
"I3SGE0"	"I3SGE0"	""
"I3STV9"	"I3STV9"	""
"I3SYW2"	"I3SYW2"	""
"I3S520"	"I3S520"	""
"I3SDY8"	"I3SDY8"	""
"I3SJJ9"	"I3SJJ9"	""
"I3SLE9"	"I3SLE9"	""
"I3SQG2"	"I3SQG2"	""
"I3STU9"	"I3STU9"	""
"I3SZY9"	"I3SZY9"	""
"I3T386"	"I3T386"	"60S ribosomal protein L18a"
"I3T472"	"I3T472"	""
"I3T5V2"	"I3T5V2"	""
"I3T853"	"I3T853"	""
"Q8VXF7"	"CBP1"	"Calcium-binding protein "
"I3S6J7"	"I3S6J7"	""
"I3SBF5"	"I3SBF5"	""
"I3SCT8"	"I3SCT8"	""
"I3SFC1"	"I3SFC1"	""
"I3SI00"	"I3SI00"	""
"I3SII3"	"I3SII3"	""
"I3SJK8"	"I3SJK8"	""
"I3SRZ1"	"I3SRZ1"	""
"I3SVQ4"	"I3SVQ4"	""
"I3SY81"	"I3SY81"	""
"I3T080"	"I3T080"	""
"I3T4R4"	"I3T4R4"	""
"I3T6D6"	"I3T6D6"	""
"I3T7V1"	"I3T7V1"	""
"Q75PK4"	"LJNUF"	"Putative uncharacterized protein LjNUF"
"I3S7E5"	"I3S7E5"	""
"I3TAJ8"	"I3TAJ8"	""
"I3SAI4"	"I3SAI4"	""
"I3SDB8"	"I3SDB8"	""
"I3SEZ7"	"I3SEZ7"	""
"I3SNB5"	"I3SNB5"	""
"I3SXC0"	"I3SXC0"	""
"I3T1A4"	"I3T1A4"	""
"I3T5K6"	"I3T5K6"	""
"I3T5Y7"	"I3T5Y7"	""
"I3T9P1"	"I3T9P1"	""
"B0BLI8"	"CM0216.420.NC"	"CM0216.420.nc protein"
"I3SI69"	"I3SI69"	""
"I3SVP8"	"I3SVP8"	""
"I3T1M1"	"I3T1M1"	""
"I3SEF6"	"I3SEF6"	""
"I3SHP2"	"I3SHP2"	""
"I3SLX1"	"I3SLX1"	""
"I3SV22"	"I3SV22"	""
"I3SW74"	"I3SW74"	""
"I3T2Q1"	"I3T2Q1"	""
"I3TAR1"	"I3TAR1"	""
"I3S6X9"	"I3S6X9"	""
"I3SDG5"	"I3SDG5"	""
"I3SRF4"	"I3SRF4"	""
"I3T0R1"	"I3T0R1"	""
"I3SIN8"	"I3SIN8"	""
"I3T3Z4"	"I3T3Z4"	""
"I3T9B3"	"I3T9B3"	""
"I3S4M9"	"I3S4M9"	""
"I3S941"	"I3S941"	""
"I3SEH7"	"I3SEH7"	""
"I3SK88"	"I3SK88"	""
"I3SN27"	"I3SN27"	""
"I3SSM4"	"I3SSM4"	""
"I3STB2"	"I3STB2"	""
"I3SU17"	"I3SU17"	""
"I3SXI7"	"I3SXI7"	""
"I3SYJ9"	"I3SYJ9"	""
"I3SZJ3"	"I3SZJ3"	""
"I3T363"	"I3T363"	""
"I3T649"	"I3T649"	""
"I3T7Y2"	"I3T7Y2"	""
"I3SEX5"	"I3SEX5"	""
"I3T5K2"	"I3T5K2"	""
"I3T8I0"	"I3T8I0"	""
"I3T9F4"	"I3T9F4"	""
"I3S1K1"	"I3S1K1"	""
"I3S536"	"I3S536"	""
"I3S659"	"I3S659"	""
"I3SBJ8"	"I3SBJ8"	""
"I3SCT7"	"I3SCT7"	""
"I3SEX3"	"I3SEX3"	""
"I3SGE2"	"I3SGE2"	""
"I3SKJ7"	"I3SKJ7"	""
"I3T108"	"I3T108"	""
"I3T666"	"I3T666"	""
"Q5I2P3"	"Q5I2P3"	"O-acyltransferase"
"I3S3J5"	"I3S3J5"	""
"Q403H0"	"DFR1"	"Dihydroflavonol 4-reductase"
"I3SP48"	"I3SP48"	""
"I3SVP1"	"I3SVP1"	""
"I3S083"	"I3S083"	""
"I3S2X6"	"I3S2X6"	""
"I3RZL7"	"I3RZL7"	""
"I3S3Y5"	"I3S3Y5"	""
"I3S6S1"	"I3S6S1"	""
"I3SQ06"	"I3SQ06"	""
"I3SUJ5"	"I3SUJ5"	""
"I3S381"	"I3S381"	""
"I3S5G5"	"I3S5G5"	""
"I3SC54"	"I3SC54"	""
"I3SH45"	"I3SH45"	""
"I3SJF7"	"I3SJF7"	""
"I3SKY1"	"I3SKY1"	""
"I3SMX6"	"I3SMX6"	""
"I3SSP2"	"I3SSP2"	""
"I3SWA5"	"I3SWA5"	""
"I3SWP7"	"I3SWP7"	""
"I3T347"	"I3T347"	""
"I3SQ95"	"I3SQ95"	""
"I3T8X1"	"I3T8X1"	""
"C0JP30"	"C0JP30"	"Putative basic helix-loop-helix protein BHLH24"
"I3S6U6"	"I3S6U6"	""
"I3S844"	"I3S844"	""
"I3SBN9"	"I3SBN9"	""
"I3SS28"	"I3SS28"	""
"I3SUC3"	"I3SUC3"	""
"I3SXC4"	"I3SXC4"	""
"I3T4C7"	"I3T4C7"	""
"Q8VWY1"	"LJMPT"	"Mitochondrial phosphate transporter"
"I3S8G6"	"I3S8G6"	""
"I3SEK7"	"I3SEK7"	""
"I3SKM3"	"I3SKM3"	""
"I3SYG4"	"I3SYG4"	""
"I3SXA8"	"I3SXA8"	""
"I3TA66"	"I3TA66"	""
"Q4JEZ2"	"STV2"	"Sialyltransferase-like protein"
"I3SF62"	"I3SF62"	""
"I3SFQ4"	"I3SFQ4"	""
"I3SHF5"	"I3SHF5"	""
"I3SJ14"	"I3SJ14"	""
"I3SLS8"	"I3SLS8"	""
"I3SPK1"	"I3SPK1"	"Rhomboid-like protein "
"I3T331"	"I3T331"	""
"I3T9M5"	"I3T9M5"	""
"I3S5R2"	"I3S5R2"	""
"I3SNL2"	"I3SNL2"	""
"I3SWY6"	"I3SWY6"	""
"I3S6N9"	"I3S6N9"	""
"I3S8L3"	"I3S8L3"	""
"I3S8L9"	"I3S8L9"	""
"I3SAT8"	"I3SAT8"	""
"I3SC72"	"I3SC72"	""
"I3SEE0"	"I3SEE0"	""
"I3SGF2"	"I3SGF2"	"Carbonic anhydrase "
"I3SIG7"	"I3SIG7"	"UMP-CMP kinase "
"I3SQX2"	"I3SQX2"	""
"I3STS5"	"I3STS5"	""
"I3SWG3"	"I3SWG3"	""
"I3T0P0"	"I3T0P0"	""
"I3T345"	"I3T345"	""
"I3T433"	"I3T433"	""
"I3T6E2"	"I3T6E2"	""
"I3TAQ5"	"I3TAQ5"	""
"I3SIZ3"	"I3SIZ3"	""
"I3SMD3"	"I3SMD3"	""
"I3SQS2"	"I3SQS2"	""
"I3SY18"	"I3SY18"	"Proteasome subunit alpha type "
"I3T5J4"	"I3T5J4"	""
"I6QJ63"	"SLP"	"Elongated petiolule 1"
"I3S1B8"	"I3S1B8"	""
"I3S818"	"I3S818"	""
"I3SCT1"	"I3SCT1"	""
"I3SFV9"	"I3SFV9"	""
"I3SMG9"	"I3SMG9"	""
"I3SNN7"	"I3SNN7"	""
"I3SSA8"	"I3SSA8"	""
"I3SUA0"	"I3SUA0"	""
"I3T8D7"	"I3T8D7"	""
"I3SS10"	"I3SS10"	"Nucleoside diphosphate kinase "
"Q8GSP2"	"Q8GSP2"	"Putative uncharacterized protein"
"A5LGW8"	"IFS2"	"2-hydroxyisoflavanone synthase"
"I3S7A9"	"I3S7A9"	""
"I3S703"	"I3S703"	""
"I3SBT0"	"I3SBT0"	""
"I3SPX8"	"I3SPX8"	""
"I3STA5"	"I3STA5"	"U3 small nucleolar RNA-associated protein 11 "
"B8YLY7"	"B8YLY7"	"Gag-Pol polyprotein"
"D3GBV1"	"REL3"	"Reduced leaflet 3"
"I3RZC6"	"I3RZC6"	""
"I3S5H9"	"I3S5H9"	""
"I3S708"	"I3S708"	""
"I3S935"	"I3S935"	""
"I3SDN3"	"I3SDN3"	""
"I3SEC8"	"I3SEC8"	""
"I3SQR2"	"I3SQR2"	""
"I3SS60"	"I3SS60"	""
"I3SZH3"	"I3SZH3"	""
"I3S3R7"	"I3S3R7"	""
"I3SHC5"	"I3SHC5"	""
"I3SZ20"	"I3SZ20"	""
"I3T2B1"	"I3T2B1"	""
"I3S123"	"I3S123"	""
"I3S387"	"I3S387"	"Amine oxidase "
"I3S7W8"	"I3S7W8"	""
"I3SJB6"	"I3SJB6"	""
"I3SRV0"	"I3SRV0"	""
"I3SSW7"	"I3SSW7"	""
"I3SVJ2"	"I3SVJ2"	""
"I3SY01"	"I3SY01"	""
"I3T0K3"	"I3T0K3"	""
"I3T4Y0"	"I3T4Y0"	""
"I3T6U8"	"I3T6U8"	""
"I3S034"	"I3S034"	""
"I3SBU3"	"I3SBU3"	""
"I3SRF1"	"I3SRF1"	""
"I3SXE9"	"I3SXE9"	""
"I3T1N6"	"I3T1N6"	""
"I3T5W8"	"I3T5W8"	""
"I3T6L4"	"I3T6L4"	""
"I3T946"	"I3T946"	""
"G9JLR9"	"COX1_LOJAMP001"	"Cytochrome c oxidase subunit 1 "
"I3S1I7"	"I3S1I7"	""
"I3S5Q3"	"I3S5Q3"	""
"I3S8Z4"	"I3S8Z4"	""
"I3S916"	"I3S916"	""
"I3S9Y9"	"I3S9Y9"	""
"I3SB19"	"I3SB19"	""
"I3SKQ4"	"I3SKQ4"	""
"I3SX26"	"I3SX26"	""
"I3SXT9"	"I3SXT9"	""
"I3T3Q7"	"I3T3Q7"	""
"I3T5F4"	"I3T5F4"	""
"I3T773"	"I3T773"	""
"I3T7B5"	"I3T7B5"	""
"I3T818"	"I3T818"	""
"I3T974"	"I3T974"	""
"I3T9D8"	"I3T9D8"	""
"B5U8K3"	"LCP1"	"Convicilin storage protein 1"
"I3S0Y2"	"I3S0Y2"	""
"I3S2U7"	"I3S2U7"	""
"I3SEQ5"	"I3SEQ5"	""
"I3SKQ1"	"I3SKQ1"	""
"I3SNY1"	"I3SNY1"	""
"I3SPU8"	"I3SPU8"	""
"I3SRP5"	"I3SRP5"	""
"I3SU68"	"I3SU68"	""
"I3SVR2"	"I3SVR2"	""
"I3T282"	"I3T282"	""
"I3T7C1"	"I3T7C1"	""
"B0BLB0"	"CM0545.320.NC"	"CM0545.320.nc protein"
"O81120"	"O81120"	"Nodule-specific protein Nlj70"
"E2S047"	"PDS"	"Phytoene desaturase "
"I3S5I7"	"I3S5I7"	""
"I3S0H2"	"I3S0H2"	""
"I3S284"	"I3S284"	"Malate dehydrogenase "
"I3S4I7"	"I3S4I7"	""
"I3S6E7"	"I3S6E7"	""
"I3S7U1"	"I3S7U1"	"Iron-sulfur cluster assembly protein"
"I3SET9"	"I3SET9"	""
"I3SK74"	"I3SK74"	""
"I3SQS6"	"I3SQS6"	""
"I3STA7"	"I3STA7"	""
"I3SU92"	"I3SU92"	""
"I3T037"	"I3T037"	""
"I3T0T8"	"I3T0T8"	""
"I3T3E9"	"I3T3E9"	""
"I3T8M6"	"I3T8M6"	""
"I3T9U4"	"I3T9U4"	""
"Q1T6Z8"	"LJPT3"	"Phosphate transporter"
"C0JP32"	"C0JP32"	"Putative basic helix-loop-helix protein BHLH15"
"H2BPZ4"	"SGT1"	"Sterol glucosyltransferase 1 "
"I3SGV2"	"I3SGV2"	""
"I3SNH2"	"I3SNH2"	""
"I3SQ92"	"I3SQ92"	""
"I3SSE8"	"I3SSE8"	""
"Q684J8"	"GAD1"	"Glutamate decarboxylase "
"I3RSY5"	"MYB59"	"R2R3MYB transcription factor "
"I3S2D1"	"I3S2D1"	""
"I3S6H3"	"I3S6H3"	""
"I3SBA7"	"I3SBA7"	""
"I3SYN3"	"I3SYN3"	""
"I3T041"	"I3T041"	""
"I3T4E2"	"I3T4E2"	""
"I3T5C4"	"I3T5C4"	""
"I3SJW7"	"I3SJW7"	""
"O04181"	"KRM"	"Krm protein "
"I3SIF5"	"I3SIF5"	""
"I3SJL3"	"I3SJL3"	"Carbonic anhydrase "
"I3SUV1"	"I3SUV1"	""
"I3SZ05"	"I3SZ05"	""
"I3T1T3"	"I3T1T3"	""
"I3T3X1"	"I3T3X1"	""
"I3T4I9"	"I3T4I9"	""
"I3T5T4"	"I3T5T4"	""
"I3S0C2"	"I3S0C2"	""
"I3S4M6"	"I3S4M6"	""
"I3S9X6"	"I3S9X6"	""
"I3SFG1"	"I3SFG1"	""
"I3S277"	"I3S277"	""
"X4Z1M5"	"X4Z1M5"	"Clathrin heavy chain"
"I3SW87"	"I3SW87"	""
"I3T342"	"I3T342"	""
"I3SER1"	"I3SER1"	""
"I3SWV3"	"I3SWV3"	""
"I3S1A7"	"I3S1A7"	""
"I3S7T1"	"I3S7T1"	""
"I3SBE1"	"I3SBE1"	""
"I3SDF0"	"I3SDF0"	""
"I3SGX0"	"I3SGX0"	""
"I3SL73"	"I3SL73"	""
"I3SPI8"	"I3SPI8"	""
"I3SVB7"	"I3SVB7"	""
"I3SYN6"	"I3SYN6"	""
"I3T3R6"	"I3T3R6"	"CASP-like protein"
"I3T963"	"I3T963"	""
"B0BLA0"	"CM0216.550.NC"	"Nascent polypeptide-associated complex subunit beta"
"I3S158"	"I3S158"	""
"I3S7F0"	"I3S7F0"	""
"I3S9S7"	"I3S9S7"	""
"I3SB96"	"I3SB96"	""
"I3SDC1"	"I3SDC1"	""
"I3SHT5"	"I3SHT5"	""
"I3SNK4"	"I3SNK4"	""
"I3SPH4"	"I3SPH4"	""
"I3SQC1"	"I3SQC1"	""
"I3SWG1"	"I3SWG1"	""
"I3T277"	"I3T277"	"Sulfotransferase "
"I3T8V9"	"I3T8V9"	""
"D3GBU6"	"ARF3A"	"Auxin response factor"
"D2KTV5"	"IS10A"	"Glycosyltransferase "
"I3S0R7"	"I3S0R7"	""
"I3S393"	"I3S393"	""
"I3S3E9"	"I3S3E9"	""
"I3S5G3"	"I3S5G3"	""
"I3S741"	"I3S741"	""
"I3S7S5"	"I3S7S5"	""
"I3S991"	"I3S991"	""
"I3S249"	"I3S249"	""
"I3SRC2"	"I3SRC2"	""
"I3SUE3"	"I3SUE3"	""
"I3SX05"	"I3SX05"	""
"I3T0P2"	"I3T0P2"	""
"I3T206"	"I3T206"	""
"I3T7R1"	"I3T7R1"	""
"I3SAC9"	"I3SAC9"	""
"I3SCS0"	"I3SCS0"	""
"I3SH91"	"I3SH91"	""
"I3SJP6"	"I3SJP6"	""
"I3SKM2"	"I3SKM2"	""
"I3SLJ3"	"I3SLJ3"	""
"I3SM58"	"I3SM58"	""
"Q84PP3"	"MYB103"	"Transcription factor MYB103"
"I3S1L3"	"I3S1L3"	""
"I3S802"	"I3S802"	""
"I3S9L6"	"I3S9L6"	""
"I3SFS7"	"I3SFS7"	""
"I3SHP4"	"I3SHP4"	""
"I3SJQ0"	"I3SJQ0"	""
"I3SQJ5"	"I3SQJ5"	"Eukaryotic translation initiation factor 3 subunit K "
"I3SXZ9"	"I3SXZ9"	""
"I3T100"	"I3T100"	""
"I3SZQ7"	"I3SZQ7"	""
"I3S2H3"	"I3S2H3"	""
"I3S1P0"	"I3S1P0"	""
"I3SC00"	"I3SC00"	""
"I3SLM9"	"I3SLM9"	""
"I3T9I1"	"I3T9I1"	""
"I3S133"	"I3S133"	""
"I3S562"	"I3S562"	""
"I3S653"	"I3S653"	""
"I3SAR6"	"I3SAR6"	""
"I3SDI4"	"I3SDI4"	""
"I3SI22"	"I3SI22"	""
"I3SLB1"	"I3SLB1"	""
"I3SMH5"	"I3SMH5"	""
"I3SP08"	"I3SP08"	""
"I3SS55"	"I3SS55"	""
"I3T0X3"	"I3T0X3"	""
"I3S717"	"I3S717"	""
"I3SDV3"	"I3SDV3"	""
"I3SKC3"	"I3SKC3"	""
"I3SZC6"	"I3SZC6"	""
"I3T829"	"I3T829"	""
"I3T9A1"	"I3T9A1"	"Ribosomal protein"
"I3S143"	"I3S143"	""
"I3S588"	"I3S588"	""
"I3S7M9"	"I3S7M9"	""
"I3S961"	"I3S961"	""
"I3SD16"	"I3SD16"	""
"I3SQY1"	"I3SQY1"	""
"I3SVY7"	"I3SVY7"	""
"I3T268"	"I3T268"	""
"I3T9M2"	"I3T9M2"	""
"A1DR75"	"NSP1"	"Truncated nodulation signaling pathway 1 protein"
"I3SAG4"	"I3SAG4"	""
"I3SC33"	"I3SC33"	""
"I3SD12"	"I3SD12"	""
"I3SHX7"	"I3SHX7"	""
"I3SKH3"	"I3SKH3"	""
"I3SMB6"	"I3SMB6"	""
"I3SNP4"	"I3SNP4"	""
"I3SU65"	"I3SU65"	""
"I3SYE5"	"I3SYE5"	""
